1490 16715
1101 1179 26962
1101 1187 26963
1101 1191 26965
1101 1196 26969
1101 1197 26971
1101 1202 26977
1101 1209 26979
1101 1211 26988
1101 1214 26989
1101 1215 26993
1101 1217 26997
1101 1218 26998
1101 1232 27001
1101 1236 27004
1101 1244 27007
1101 1245 27011
1101 1251 27012
1101 1254 27013
1101 1256 27021
1101 1269 27022
1101 1277 27025
1101 1282 27026
1101 1287 27027
1101 1290 27034
1101 1296 27035
1101 1301 27036
1101 1306 27039
1101 1317 27040
1101 1320 27042
1101 1323 27043
1101 1330 27057
1101 1333 27058
1101 1334 27059
1101 1345 27066
1101 1346 27069
1101 1348 27073
1101 1350 27074
1101 1351 27077
1101 1352 27079
1101 1356 27084
1101 1360 27088
1101 1364 27089
1101 1368 27091
1101 1369 27100
1101 1371 27101
1101 1373 27104
1101 1374 27111
1101 1375 27114
1101 1382 27120
1101 1384 27122
1101 1390 27123
1101 1392 27125
1101 1399 27132
1101 1401 27140
1101 1404 27141
1101 1408 27142
1101 1410 27150
1101 1411 27153
1101 1418 27157
1101 1425 27161
1101 1427 27162
1101 1431 27163
1101 1435 27168
1101 1436 27169
1101 1437 27171
1101 1449 27172
1101 1458 27174
1101 1459 27180
1101 1461 27181
1101 1463 27183
1101 1475 27184
1101 1479 27186
1101 1482 27187
1103 1112 27188
1103 1121 27189
1103 1152 27190
1103 1153 27194
1103 1164 27201
1103 1172 27202
1103 1191 27203
1103 1219 27208
1103 1245 27212
1103 1269 27215
1103 1325 27221
1103 1337 27224
1103 1384 27225
1103 1399 27226
1103 1401 27231
1103 1408 27233
1103 1418 27234
1103 1437 27236
1103 1455 27239
1103 1463 27244
1103 1478 27246
1103 1479 27251
1104 1112 27253
1104 1153 27261
1104 1159 27264
1104 1191 27265
1104 1245 27266
1104 1270 27267
1104 1277 27270
1104 1293 27274
1104 1306 27278
1104 1330 27279
1104 1337 27284
1104 1348 27287
1104 1408 27289
1104 1437 27290
1104 1459 27292
1104 1461 27295
1104 1463 27298
1104 1478 27301
1104 1479 27308
1105 1135 27309
1105 1308 27311
1105 1310 27313
1105 1364 27315
1105 1421 27320
1106 1293 27323
1106 1337 27324
1106 1352 27327
1106 1399 27328
1106 1413 27329
1106 1437 27330
1106 1459 27331
1108 1124 27333
1108 1135 27334
1108 1146 27335
1108 1153 27336
1108 1163 27340
1108 1167 27342
1108 1172 27345
1108 1179 27350
1108 1190 27351
1108 1195 27352
1108 1207 27354
1108 1222 27356
1108 1231 27363
1108 1250 27365
1108 1252 27372
1108 1287 27374
1108 1295 27376
1108 1308 27380
1108 1310 27385
1108 1320 27392
1108 1346 27398
1108 1352 27399
1108 1384 27400
1108 1409 27404
1108 1418 27409
1108 1420 27410
1108 1436 27412
1108 1437 27416
1108 1441 27417
1108 1444 27421
1108 1461 27427
1108 1468 27428
1108 1472 27429
1109 1179 27442
1109 1223 27443
1109 1231 27444
1109 1250 27445
1109 1381 27447
1109 1423 27450
1112 1113 27456
1112 1117 27457
1112 1121 27458
1112 1125 27460
1112 1135 27461
1112 1148 27466
1112 1152 27467
1112 1153 27468
1112 1161 27471
1112 1162 27472
1112 1164 27474
1112 1172 27481
1112 1177 27482
1112 1179 27483
1112 1180 27489
1112 1185 27498
1112 1187 27506
1112 1191 27510
1112 1192 27514
1112 1195 27524
1112 1198 27525
1112 1199 27526
1112 1200 27533
1112 1202 27537
1112 1211 27538
1112 1212 27540
1112 1214 27547
1112 1216 27548
1112 1217 27551
1112 1221 27554
1112 1222 27556
1112 1223 27558
1112 1226 27559
1112 1232 27562
1112 1236 27566
1112 1237 27573
1112 1244 27575
1112 1245 27577
1112 1246 27579
1112 1252 27583
1112 1253 27584
1112 1257 27586
1112 1268 27589
1112 1269 27590
1112 1270 27591
1112 1274 27594
1112 1280 27605
1112 1303 27609
1112 1309 27615
1112 1315 27616
1112 1317 27619
1112 1320 27620
1112 1325 27621
1112 1329 27623
1112 1342 27625
1112 1351 27633
1112 1352 27634
1112 1360 27635
1112 1362 27641
1112 1364 27643
1112 1374 27647
1112 1384 27653
1112 1389 27654
1112 1396 27658
1112 1402 27660
1112 1406 27661
1112 1407 27662
1112 1408 27671
1112 1410 27672
1112 1413 27675
1112 1414 27676
1112 1422 27678
1112 1423 27681
1112 1425 27687
1112 1427 27697
1112 1429 27698
1112 1430 27705
1112 1431 27711
1112 1435 27714
1112 1437 27721
1112 1439 27730
1112 1445 27732
1112 1449 27733
1112 1455 27736
1112 1459 27743
1112 1461 27746
1112 1471 27747
1112 1472 27749
1112 1473 27750
1112 1475 27752
1112 1478 27753
1112 1479 27756
1112 1482 27760
1113 1148 27762
1113 1153 27767
1113 1270 27770
1113 1317 27771
1113 1390 27773
1113 1437 27774
1113 1455 27775
1113 1479 27776
1114 1384 27779
1115 1150 27783
1115 1232 27786
1115 1245 27788
1115 1250 27789
1115 1269 27794
1115 1306 27797
1115 1330 27798
1115 1437 27801
1115 1478 27802
1115 1479 27804
1116 1218 27805
1117 1153 27806
1117 1232 27811
1117 1277 27812
1117 1325 27813
1117 1390 27815
1117 1437 27822
1121 1135 27824
1121 1144 27831
1121 1161 27832
1121 1162 27833
1121 1163 27834
1121 1164 27838
1121 1177 27839
1121 1185 27841
1121 1191 27848
1121 1200 27849
1121 1209 27859
1121 1210 27860
1121 1231 27861
1121 1237 27864
1121 1246 27868
1121 1276 27870
1121 1278 27876
1121 1320 27877
1121 1328 27878
1121 1366 27879
1121 1374 27882
1121 1381 27884
1121 1384 27886
1121 1394 27890
1121 1396 27894
1121 1408 27897
1121 1410 27898
1121 1413 27902
1121 1427 27903
1121 1479 27904
1122 1125 27910
1122 1135 27912
1122 1161 27913
1122 1168 27927
1122 1209 27929
1122 1226 27933
1122 1236 27935
1122 1245 27940
1122 1246 27943
1122 1253 27947
1122 1268 27949
1122 1301 27952
1122 1339 27953
1122 1345 27957
1122 1352 27966
1122 1457 27967
1122 1482 27969
1123 1222 27971
1123 1231 27974
1123 1274 27975
1123 1280 27979
1123 1328 27981
1123 1410 27982
1123 1412 27985
1123 1479 27992
1124 1179 27993
1124 1437 27994
1125 1150 27998
1125 1153 28003
1125 1179 28005
1125 1197 28006
1125 1215 28008
1125 1245 28009
1125 1251 28016
1125 1270 28023
1125 1275 28024
1125 1306 28025
1125 1330 28026
1125 1360 28027
1125 1390 28033
1125 1414 28034
1125 1418 28039
1125 1437 28045
1125 1463 28046
1125 1479 28047
1126 1135 28048
1126 1192 28051
1126 1328 28056
1126 1333 28060
1126 1421 28061
1126 1437 28068
1126 1441 28069
1126 1489 28070
1127 1270 28071
1128 1153 28072
1128 1195 28077
1128 1245 28078
1128 1269 28080
1128 1455 28082
1128 1479 28083
1129 1232 28084
1130 1154 28087
1130 1159 28090
1130 1215 28091
1130 1301 28092
1130 1328 28096
1130 1384 28100
1131 1229 28101
1133 1152 28102
1133 1159 28103
1133 1177 28108
1133 1179 28111
1133 1185 28119
1133 1251 28123
1133 1268 28124
1133 1269 28125
1133 1390 28134
1133 1408 28135
1133 1423 28137
1133 1429 28146
1134 1140 28147
1134 1152 28150
1134 1191 28154
1134 1202 28165
1134 1214 28172
1134 1216 28173
1134 1223 28176
1134 1253 28182
1134 1333 28190
1134 1345 28192
1134 1381 28194
1134 1407 28201
1134 1429 28202
1134 1430 28206
1134 1438 28207
1134 1458 28208
1135 1152 28213
1135 1153 28216
1135 1161 28219
1135 1172 28223
1135 1191 28227
1135 1197 28228
1135 1209 28229
1135 1222 28236
1135 1223 28237
1135 1245 28238
1135 1246 28239
1135 1250 28241
1135 1256 28248
1135 1277 28249
1135 1287 28252
1135 1306 28253
1135 1317 28260
1135 1328 28264
1135 1329 28265
1135 1333 28269
1135 1337 28271
1135 1346 28275
1135 1348 28279
1135 1357 28282
1135 1385 28284
1135 1430 28287
1135 1435 28290
1135 1437 28292
1135 1438 28293
1135 1459 28296
1135 1461 28298
1135 1463 28299
1135 1473 28302
1135 1478 28311
1135 1479 28312
1135 1487 28314
1136 1177 28316
1139 1231 28319
1139 1277 28320
1140 1179 28323
1140 1270 28324
1140 1306 28327
1140 1330 28329
1141 1200 28331
1141 1209 28332
1141 1328 28334
1141 1330 28336
1141 1445 28337
1141 1479 28340
1144 1150 28343
1144 1166 28345
1144 1177 28353
1144 1197 28359
1144 1222 28364
1144 1413 28368
1145 1479 28369
1146 1172 28370
1146 1210 28371
1146 1364 28373
1146 1422 28377
1148 1152 28383
1148 1185 28384
1148 1212 28385
1148 1214 28387
1148 1267 28396
1148 1287 28404
1148 1303 28407
1148 1320 28408
1148 1378 28423
1148 1384 28425
1148 1389 28427
1148 1408 28432
1148 1437 28436
1149 1179 28438
1149 1461 28440
1150 1153 28442
1150 1172 28445
1150 1177 28446
1150 1195 28448
1150 1197 28451
1150 1200 28456
1150 1209 28457
1150 1211 28459
1150 1218 28460
1150 1222 28470
1150 1223 28472
1150 1245 28476
1150 1275 28478
1150 1295 28480
1150 1306 28483
1150 1313 28484
1150 1360 28485
1150 1374 28486
1150 1384 28491
1150 1392 28493
1150 1401 28496
1150 1427 28508
1150 1436 28509
1150 1437 28510
1150 1445 28511
1150 1461 28512
1150 1475 28513
1150 1478 28514
1150 1479 28515
1152 1179 28520
1152 1209 28525
1152 1222 28526
1152 1223 28529
1152 1317 28530
1152 1320 28531
1152 1325 28540
1152 1429 28542
1152 1430 28547
1152 1455 28552
1152 1457 28556
1152 1461 28560
1152 1463 28563
1152 1478 28566
1153 1161 28572
1153 1162 28574
1153 1163 28577
1153 1168 28580
1153 1169 28593
1153 1171 28595
1153 1172 28597
1153 1176 28599
1153 1177 28604
1153 1179 28607
1153 1180 28609
1153 1185 28612
1153 1187 28615
1153 1191 28619
1153 1192 28623
1153 1195 28624
1153 1200 28629
1153 1202 28636
1153 1205 28644
1153 1207 28645
1153 1208 28646
1153 1209 28650
1153 1214 28652
1153 1215 28653
1153 1217 28656
1153 1222 28662
1153 1227 28663
1153 1236 28665
1153 1238 28669
1153 1239 28670
1153 1244 28671
1153 1245 28672
1153 1246 28674
1153 1249 28676
1153 1253 28681
1153 1254 28684
1153 1257 28685
1153 1264 28686
1153 1269 28692
1153 1270 28693
1153 1275 28694
1153 1277 28699
1153 1282 28700
1153 1288 28703
1153 1290 28705
1153 1295 28711
1153 1296 28713
1153 1306 28716
1153 1317 28720
1153 1318 28730
1153 1320 28737
1153 1328 28738
1153 1329 28741
1153 1333 28742
1153 1334 28746
1153 1348 28748
1153 1351 28752
1153 1352 28753
1153 1360 28757
1153 1362 28766
1153 1364 28770
1153 1373 28775
1153 1374 28778
1153 1375 28779
1153 1381 28780
1153 1384 28781
1153 1387 28788
1153 1392 28790
1153 1394 28795
1153 1396 28799
1153 1399 28800
1153 1407 28810
1153 1408 28814
1153 1410 28817
1153 1412 28821
1153 1414 28823
1153 1418 28828
1153 1419 28829
1153 1425 28830
1153 1427 28837
1153 1431 28840
1153 1435 28844
1153 1441 28848
1153 1445 28856
1153 1449 28857
1153 1450 28860
1153 1457 28863
1153 1458 28873
1153 1459 28875
1153 1460 28876
1153 1461 28879
1153 1471 28883
1153 1473 28884
1153 1475 28886
1153 1479 28888
1153 1482 28889
1154 1306 28891
1154 1384 28893
1155 1270 28896
1155 1330 28897
1156 1187 28898
1158 1207 28904
1158 1231 28907
1158 1408 28909
1159 1187 28911
1159 1191 28915
1159 1194 28922
1159 1210 28924
1159 1244 28928
1159 1249 28931
1159 1288 28949
1159 1293 28950
1159 1313 28954
1159 1354 28959
1159 1403 28960
1159 1412 28961
1161 1179 28968
1161 1191 28972
1161 1223 28983
1161 1231 28987
1161 1245 28994
1161 1250 28996
1161 1277 29002
1161 1317 29003
1161 1321 29004
1161 1325 29010
1161 1330 29012
1161 1337 29013
1161 1384 29015
1161 1429 29020
1161 1437 29024
1161 1463 29025
1161 1478 29028
1161 1479 29032
1162 1164 29038
1162 1170 29041
1162 1177 29043
1162 1245 29045
1162 1250 29048
1162 1270 29050
1162 1277 29054
1162 1306 29059
1162 1317 29060
1162 1330 29063
1162 1337 29065
1162 1374 29066
1162 1390 29067
1162 1425 29075
1162 1456 29082
1162 1461 29083
1162 1463 29084
1163 1172 29085
1163 1185 29087
1163 1222 29088
1163 1321 29089
1163 1427 29092
1163 1438 29099
1163 1463 29102
1163 1471 29105
1163 1479 29116
1164 1179 29119
1164 1185 29126
1164 1191 29129
1164 1192 29133
1164 1202 29139
1164 1209 29140
1164 1214 29143
1164 1221 29144
1164 1246 29145
1164 1261 29146
1164 1280 29148
1164 1296 29150
1164 1317 29152
1164 1320 29155
1164 1330 29158
1164 1337 29159
1164 1357 29162
1164 1369 29163
1164 1384 29164
1164 1389 29171
1164 1394 29172
1164 1402 29173
1164 1408 29182
1164 1410 29183
1164 1411 29190
1164 1412 29192
1164 1414 29195
1164 1438 29198
1164 1444 29207
1164 1457 29209
1164 1469 29210
1164 1472 29212
1164 1478 29217
1164 1482 29220
1165 1308 29222
1166 1179 29224
1166 1191 29225
1166 1245 29238
1166 1325 29239
1166 1413 29241
1166 1437 29243
1166 1459 29244
1166 1463 29246
1166 1478 29249
1166 1479 29254
1167 1408 29257
1167 1437 29260
1168 1179 29264
1168 1245 29265
1168 1270 29266
1168 1306 29267
1170 1374 29269
1170 1456 29271
1172 1188 29273
1172 1191 29277
1172 1195 29280
1172 1209 29284
1172 1212 29286
1172 1215 29288
1172 1218 29291
1172 1220 29302
1172 1222 29303
1172 1231 29305
1172 1236 29309
1172 1245 29310
1172 1296 29311
1172 1328 29315
1172 1334 29319
1172 1346 29321
1172 1348 29323
1172 1357 29324
1172 1367 29325
1172 1383 29330
1172 1387 29331
1172 1392 29334
1172 1411 29335
1172 1418 29347
1172 1429 29348
1172 1437 29349
1172 1445 29352
1172 1461 29354
1172 1479 29358
1175 1346 29359
1177 1179 29368
1177 1191 29371
1177 1197 29388
1177 1205 29394
1177 1217 29395
1177 1222 29397
1177 1232 29405
1177 1245 29407
1177 1250 29415
1177 1275 29419
1177 1295 29423
1177 1301 29425
1177 1306 29426
1177 1317 29427
1177 1329 29430
1177 1356 29431
1177 1384 29434
1177 1389 29436
1177 1390 29438
1177 1392 29439
1177 1427 29444
1177 1429 29445
1177 1435 29452
1177 1437 29455
1177 1463 29457
1177 1479 29462
1179 1180 29463
1179 1185 29464
1179 1187 29465
1179 1192 29466
1179 1198 29467
1179 1214 29468
1179 1215 29471
1179 1217 29475
1179 1222 29482
1179 1223 29488
1179 1236 29489
1179 1246 29490
1179 1250 29491
1179 1270 29493
1179 1276 29496
1179 1296 29497
1179 1313 29498
1179 1317 29500
1179 1320 29503
1179 1325 29504
1179 1329 29506
1179 1333 29507
1179 1334 29509
1179 1335 29523
1179 1345 29528
1179 1352 29530
1179 1355 29532
1179 1360 29533
1179 1362 29535
1179 1381 29537
1179 1382 29539
1179 1383 29541
1179 1384 29542
1179 1387 29551
1179 1394 29552
1179 1410 29553
1179 1414 29554
1179 1426 29557
1179 1427 29558
1179 1429 29559
1179 1430 29565
1179 1435 29567
1179 1437 29584
1179 1438 29585
1179 1455 29587
1179 1456 29588
1179 1459 29593
1179 1463 29596
1180 1245 29599
1184 1310 29600
1185 1205 29602
1185 1209 29604
1185 1215 29606
1185 1222 29607
1185 1223 29610
1185 1231 29613
1185 1232 29617
1185 1238 29618
1185 1239 29624
1185 1244 29628
1185 1245 29631
1185 1256 29632
1185 1264 29633
1185 1270 29635
1185 1277 29636
1185 1293 29639
1185 1306 29640
1185 1317 29644
1185 1321 29645
1185 1330 29647
1185 1334 29651
1185 1337 29652
1185 1339 29654
1185 1352 29657
1185 1384 29665
1185 1390 29666
1185 1392 29667
1185 1399 29668
1185 1418 29675
1185 1419 29682
1185 1429 29686
1185 1435 29692
1185 1437 29694
1185 1455 29695
1185 1459 29702
1185 1461 29704
1185 1479 29705
1186 1378 29712
1187 1214 29716
1187 1227 29718
1187 1231 29720
1187 1256 29722
1187 1258 29729
1187 1268 29733
1187 1293 29737
1187 1306 29741
1187 1317 29742
1187 1328 29744
1187 1330 29751
1187 1360 29756
1187 1390 29765
1187 1399 29766
1187 1418 29767
1187 1430 29769
1187 1435 29773
1187 1437 29777
1187 1455 29778
1187 1461 29780
1187 1463 29786
1187 1476 29788
1187 1478 29789
1191 1195 29795
1191 1200 29797
1191 1207 29806
1191 1215 29811
1191 1221 29816
1191 1223 29824
1191 1236 29830
1191 1258 29832
1191 1306 29835
1191 1313 29840
1191 1318 29844
1191 1320 29845
1191 1325 29846
1191 1330 29853
1191 1337 29858
1191 1351 29861
1191 1356 29863
1191 1357 29865
1191 1384 29866
1191 1387 29874
1191 1399 29876
1191 1402 29878
1191 1403 29879
1191 1408 29880
1191 1410 29883
1191 1414 29887
1191 1418 29888
1191 1422 29889
1191 1423 29894
1191 1427 29895
1191 1429 29896
1191 1432 29898
1191 1437 29899
1191 1439 29901
1191 1461 29902
1191 1478 29903
1191 1487 29904
1192 1198 29905
1192 1245 29907
1192 1269 29908
1192 1270 29912
1192 1296 29913
1192 1330 29916
1192 1421 29920
1192 1429 29927
1192 1433 29929
1192 1437 29930
1192 1479 29933
1194 1245 29936
1194 1270 29939
1194 1301 29940
1194 1306 29942
1195 1218 29944
1195 1245 29954
1195 1270 29973
1195 1384 29975
1195 1427 29978
1195 1437 29979
1195 1463 29981
1195 1479 29988
1197 1275 29990
1197 1320 29991
1197 1426 29992
1199 1296 29997
1199 1328 29998
1199 1348 30000
1199 1411 30002
1200 1217 30007
1200 1232 30011
1200 1245 30012
1200 1277 30013
1200 1295 30018
1200 1360 30024
1200 1392 30025
1200 1414 30029
1200 1437 30035
1200 1446 30036
1200 1461 30039
1200 1463 30040
1200 1478 30043
1200 1479 30044
1201 1220 30056
1201 1254 30058
1201 1334 30059
1201 1364 30060
1201 1437 30062
1202 1217 30063
1202 1232 30064
1202 1244 30065
1202 1245 30070
1202 1251 30072
1202 1270 30075
1202 1479 30078
1203 1330 30082
1203 1437 30084
1204 1245 30085
1205 1206 30086
1205 1251 30090
1205 1306 30091
1206 1364 30096
1207 1215 30101
1209 1214 30103
1209 1222 30111
1209 1223 30124
1209 1231 30125
1209 1236 30130
1209 1245 30133
1209 1246 30136
1209 1250 30137
1209 1257 30139
1209 1277 30141
1209 1306 30143
1209 1317 30146
1209 1328 30147
1209 1329 30149
1209 1330 30154
1209 1334 30155
1209 1351 30157
1209 1360 30159
1209 1362 30161
1209 1368 30164
1209 1372 30165
1209 1381 30167
1209 1392 30168
1209 1401 30169
1209 1410 30170
1209 1411 30172
1209 1418 30175
1209 1427 30179
1209 1435 30180
1209 1445 30181
1209 1459 30182
1209 1461 30183
1209 1463 30185
1209 1478 30186
1209 1479 30190
1210 1372 30202
1211 1317 30204
1211 1429 30207
1211 1437 30208
1211 1461 30209
1211 1479 30217
1213 1357 30218
1214 1218 30219
1214 1236 30227
1214 1245 30230
1214 1250 30232
1214 1306 30242
1214 1317 30243
1214 1328 30247
1214 1330 30260
1214 1360 30263
1214 1384 30264
1214 1433 30269
1214 1437 30272
1214 1461 30274
1214 1463 30279
1214 1475 30280
1214 1478 30281
1214 1479 30282
1215 1217 30284
1215 1245 30286
1215 1348 30289
1215 1349 30291
1215 1352 30294
